,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Unnamed: 0.3,Year
7983,8502400,0.0,,,1999-11-01,1,36.0,E,22.4,,55.45,-60.22,-2.7,,-4.4,,-6.1,,11,,,54,E,HOPEDALE (AUT),,M,,M,,M,304,7983,7983,7983,1999
7984,8502400,0.0,,,1999-10-31,31,34.0,E,22.0,,55.45,-60.22,-2.9,,-4.0,,-5.1,,10,,,46,E,HOPEDALE (AUT),,M,,M,,M,303,7984,7984,7984,1999
7985,8502400,0.0,,,1999-10-30,30,32.0,E,23.5,,55.45,-60.22,-3.9,,-5.5,,-7.0,,10,,,50,E,HOPEDALE (AUT),,M,,M,,M,302,7985,7985,7985,1999
7986,8502400,0.0,,,1999-10-29,29,32.0,E,22.5,,55.45,-60.22,-2.4,,-4.5,,-6.5,,10,,,61,E,HOPEDALE (AUT),,M,,M,,M,301,7986,7986,7986,1999
7987,8502400,0.0,,,1999-10-28,28,29.0,E,21.8,,55.45,-60.22,-2.6,,-3.8,,-5.0,,10,,,37,E,HOPEDALE (AUT),,M,,M,,M,300,7987,7987,7987,1999
7988,8502400,0.0,,,1999-10-27,27,30.0,E,22.7,,55.45,-60.22,-3.2,,-4.7,,-6.1,,10,,,39,E,HOPEDALE (AUT),,M,,M,,M,299,7988,7988,7988,1999
7989,8502400,0.0,,,1999-10-26,26,,,23.9,,55.45,-60.22,-5.4,,-5.9,,-6.3,,10,,,<31,,HOPEDALE (AUT),,M,,M,,M,298,7989,7989,7989,1999
7990,8502400,0.0,,,1999-10-25,25,31.0,E,21.7,,55.45,-60.22,-1.8,,-3.7,,-5.6,,10,,,50,E,HOPEDALE (AUT),,M,,M,,M,297,7990,7990,7990,1999
7991,8502400,0.0,,,1999-10-24,24,27.0,E,18.4,,55.45,-60.22,2.2,,-0.4,,-3.0,,10,,,43,E,HOPEDALE (AUT),,M,,M,,M,296,7991,7991,7991,1999
7992,8502400,0.0,,,1999-10-23,23,,,20.0,,55.45,-60.22,-0.4,,-2.0,,-3.5,,10,,,<31,,HOPEDALE (AUT),,M,,M,,M,295,7992,7992,7992,1999
7993,8502400,0.0,,,1999-10-22,22,,,21.4,,55.45,-60.22,-2.1,,-3.4,,-4.6,,10,,,<31,,HOPEDALE (AUT),,M,,M,,M,294,7993,7993,7993,1999
7994,8502400,0.0,,,1999-10-21,21,,,22.4,,55.45,-60.22,-3.1,,-4.4,,-5.6,,10,,,<31,,HOPEDALE (AUT),,M,,M,,M,293,7994,7994,7994,1999
7995,8502400,0.0,,,1999-10-20,20,,,21.8,,55.45,-60.22,-2.2,,-3.8,,-5.3,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,292,7995,7995,7995,1999
7996,8502400,0.0,,,1999-10-19,19,32.0,E,21.6,,55.45,-60.22,-2.4,,-3.6,,-4.8,,10,,,50,E,HOPEDALE (AUT),0.0,,,M,,M,291,7996,7996,7996,1999
7997,8502400,0.0,,,1999-10-18,18,30.0,E,20.5,,55.45,-60.22,-1.3,,-2.5,,-3.7,,10,,,41,E,HOPEDALE (AUT),0.0,,,M,,M,290,7997,7997,7997,1999
7998,8502400,0.0,,,1999-10-17,17,,,20.8,,55.45,-60.22,-1.7,,-2.8,,-3.8,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,289,7998,7998,7998,1999
7999,8502400,0.0,,,1999-10-16,16,30.0,E,21.6,,55.45,-60.22,-2.3,,-3.6,,-4.9,,10,,,76,E,HOPEDALE (AUT),0.0,,,M,,M,288,7999,7999,7999,1999
8000,8502400,0.0,,,1999-10-15,15,36.0,E,20.3,,55.45,-60.22,-1.2,,-2.3,,-3.4,,10,,,106,E,HOPEDALE (AUT),0.4,,,M,,M,287,8000,8000,8000,1999
8001,8502400,0.0,,,1999-10-14,14,1.0,E,18.8,,55.45,-60.22,-0.1,,-0.8,,-1.4,,10,,,61,E,HOPEDALE (AUT),0.0,,,M,,M,286,8001,8001,8001,1999
8002,8502400,0.0,,,1999-10-13,13,,,19.1,,55.45,-60.22,0.9,,-1.1,,-3.0,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,285,8002,8002,8002,1999
8003,8502400,0.0,,,1999-10-12,12,36.0,E,19.3,,55.45,-60.22,0.4,,-1.3,,-3.0,,10,,,57,E,HOPEDALE (AUT),0.0,,,M,,M,284,8003,8003,8003,1999
8004,8502400,0.0,,,1999-10-11,11,9.0,E,19.7,,55.45,-60.22,-0.7,,-1.7,,-2.7,,10,,,48,E,HOPEDALE (AUT),0.0,,,M,,M,283,8004,8004,8004,1999
8005,8502400,0.0,,,1999-10-10,10,,,18.9,,55.45,-60.22,-0.1,,-0.9,,-1.6,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,282,8005,8005,8005,1999
8006,8502400,0.0,,,1999-10-09,9,,,19.1,,55.45,-60.22,1.6,,-1.1,,-3.8,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,281,8006,8006,8006,1999
8007,8502400,0.0,,,1999-10-08,8,31.0,E,19.5,,55.45,-60.22,0.9,,-1.5,,-3.8,,10,,,39,E,HOPEDALE (AUT),0.0,,,M,,M,280,8007,8007,8007,1999
8008,8502400,0.0,,,1999-10-07,7,,,17.5,,55.45,-60.22,2.5,,0.5,,-1.6,,10,,,<31,,HOPEDALE (AUT),0.0,,,M,,M,279,8008,8008,8008,1999
8009,8502400,0.0,,,1999-04-07,7,,,28.5,,55.45,-60.22,-5.1,,-10.5,,-15.8,,4,,,<31,,HOPEDALE (AUT),,M,,M,,M,96,8009,8009,8009,1999
8010,8502400,0.0,,,1999-04-06,6,,,27.7,,55.45,-60.22,-6.1,,-9.7,,-13.2,,4,,,<31,,HOPEDALE (AUT),,M,,M,,M,95,8010,8010,8010,1999
8011,8502400,0.0,E,,1999-04-05,5,33.0,E,25.3,E,55.45,-60.22,-3.4,,-7.3,E,-11.2,E,4,,,41,E,HOPEDALE (AUT),,M,,M,,M,94,8011,8011,8011,1999
8012,8502400,0.0,,,1999-04-04,4,35.0,E,27.3,,55.45,-60.22,-7.4,,-9.3,,-11.2,,4,,,59,E,HOPEDALE (AUT),,M,,M,,M,93,8012,8012,8012,1999
8013,8502400,0.0,,,1999-04-03,3,35.0,E,26.0,,55.45,-60.22,-7.2,,-8.0,,-8.7,,4,,,63,E,HOPEDALE (AUT),,M,,M,,M,92,8013,8013,8013,1999
8014,8502400,0.0,,,1999-04-02,2,36.0,E,25.6,,55.45,-60.22,-7.0,,-7.6,,-8.1,,4,,,63,E,HOPEDALE (AUT),,M,,M,,M,91,8014,8014,8014,1999
8015,8502400,0.0,,,1999-04-01,1,36.0,E,25.5,,55.45,-60.22,-6.6,,-7.5,,-8.3,,4,,,74,E,HOPEDALE (AUT),,M,,M,,M,90,8015,8015,8015,1999
8016,8502400,0.0,,,1999-03-31,31,35.0,E,23.0,,55.45,-60.22,-3.2,,-5.0,,-6.7,,3,,,80,E,HOPEDALE (AUT),,M,,M,,M,89,8016,8016,8016,1999
8017,8502400,0.0,,,1999-03-30,30,31.0,E,16.9,,55.45,-60.22,5.3,,1.1,,-3.2,,3,,,35,E,HOPEDALE (AUT),,M,,M,,M,88,8017,8017,8017,1999
8018,8502400,0.0,,,1999-03-29,29,,,12.0,,55.45,-60.22,9.8,,6.0,,2.2,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,87,8018,8018,8018,1999
8019,8502400,0.0,,,1999-03-28,28,27.0,E,14.4,,55.45,-60.22,7.4,,3.6,,-0.2,,3,,,43,E,HOPEDALE (AUT),,M,,M,,M,86,8019,8019,8019,1999
8020,8502400,0.0,,,1999-03-27,27,30.0,E,21.7,,55.45,-60.22,4.6,,-3.7,,-11.9,,3,,,33,E,HOPEDALE (AUT),,M,,M,,M,85,8020,8020,8020,1999
8021,8502400,0.0,,,1999-03-26,26,34.0,E,25.9,,55.45,-60.22,-4.6,,-7.9,,-11.1,,3,,,35,E,HOPEDALE (AUT),,M,,M,,M,84,8021,8021,8021,1999
8022,8502400,0.0,,,1999-03-25,25,,,22.7,,55.45,-60.22,-2.1,,-4.7,,-7.3,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,83,8022,8022,8022,1999
8023,8502400,0.0,,,1999-03-24,24,27.0,E,20.5,,55.45,-60.22,-0.5,,-2.5,,-4.5,,3,,,61,E,HOPEDALE (AUT),,M,,M,,M,82,8023,8023,8023,1999
8024,8502400,0.0,,,1999-03-23,23,12.0,E,21.6,,55.45,-60.22,0.7,,-3.6,,-7.8,,3,,,46,E,HOPEDALE (AUT),,M,,M,,M,81,8024,8024,8024,1999
8025,8502400,0.0,,,1999-03-22,22,,,28.8,,55.45,-60.22,-4.5,,-10.8,,-17.0,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,80,8025,8025,8025,1999
8026,8502400,0.0,,,1999-03-21,21,34.0,E,28.4,,55.45,-60.22,-5.2,,-10.4,,-15.5,,3,,,48,E,HOPEDALE (AUT),,M,,M,,M,79,8026,8026,8026,1999
8027,8502400,0.0,,,1999-03-20,20,36.0,E,25.6,,55.45,-60.22,-5.5,,-7.6,,-9.7,,3,,,61,E,HOPEDALE (AUT),,M,,M,,M,78,8027,8027,8027,1999
8028,8502400,0.0,,,1999-03-19,19,33.0,E,25.7,,55.45,-60.22,-4.5,,-7.7,,-10.8,,3,,,65,E,HOPEDALE (AUT),,M,,M,,M,77,8028,8028,8028,1999
8029,8502400,0.0,,,1999-03-18,18,36.0,E,22.8,,55.45,-60.22,-0.7,,-4.8,,-8.8,,3,,,65,E,HOPEDALE (AUT),,M,,M,,M,76,8029,8029,8029,1999
8030,8502400,0.0,,,1999-03-17,17,5.0,E,21.0,,55.45,-60.22,-0.6,,-3.0,,-5.3,,3,,,72,E,HOPEDALE (AUT),,M,,M,,M,75,8030,8030,8030,1999
8031,8502400,0.0,,,1999-03-16,16,9.0,E,22.6,,55.45,-60.22,-2.2,,-4.6,,-6.9,,3,,,69,E,HOPEDALE (AUT),,M,,M,,M,74,8031,8031,8031,1999
8032,8502400,0.0,,,1999-03-15,15,,,27.1,,55.45,-60.22,-6.6,,-9.1,,-11.5,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,73,8032,8032,8032,1999
8033,8502400,0.0,,,1999-03-14,14,32.0,E,26.9,,55.45,-60.22,-5.3,,-8.9,,-12.4,,3,,,32,E,HOPEDALE (AUT),,M,,M,,M,72,8033,8033,8033,1999
8034,8502400,0.0,,,1999-03-13,13,36.0,E,28.3,,55.45,-60.22,-8.5,,-10.3,,-12.0,,3,,,43,E,HOPEDALE (AUT),,M,,M,,M,71,8034,8034,8034,1999
8035,8502400,0.0,,,1999-03-12,12,33.0,E,25.6,,55.45,-60.22,-3.6,,-7.6,,-11.5,,3,,,35,E,HOPEDALE (AUT),,M,,M,,M,70,8035,8035,8035,1999
8036,8502400,0.0,,,1999-03-11,11,9.0,E,21.4,,55.45,-60.22,-1.8,,-3.4,,-5.0,,3,,,56,E,HOPEDALE (AUT),,M,,M,,M,69,8036,8036,8036,1999
8037,8502400,0.0,,,1999-03-10,10,9.0,E,19.7,,55.45,-60.22,-1.4,,-1.7,,-1.9,,3,,,57,E,HOPEDALE (AUT),,M,,M,,M,68,8037,8037,8037,1999
8038,8502400,0.0,,,1999-03-09,9,36.0,E,26.3,,55.45,-60.22,-1.4,,-8.3,,-15.2,,3,,,65,E,HOPEDALE (AUT),,M,,M,,M,67,8038,8038,8038,1999
8039,8502400,0.0,,,1999-03-08,8,,,35.5,,55.45,-60.22,-15.3,,-17.5,,-19.7,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,66,8039,8039,8039,1999
8040,8502400,0.0,,,1999-03-07,7,27.0,E,38.1,,55.45,-60.22,-16.9,,-20.1,,-23.3,,3,,,65,E,HOPEDALE (AUT),,M,,M,,M,65,8040,8040,8040,1999
8041,8502400,0.0,,,1999-03-06,6,26.0,E,33.6,,55.45,-60.22,-9.1,,-15.6,,-22.0,,3,,,74,E,HOPEDALE (AUT),,M,,M,,M,64,8041,8041,8041,1999
8042,8502400,0.0,,,1999-03-05,5,27.0,E,20.2,,55.45,-60.22,4.8,,-2.2,,-9.1,,3,,,50,E,HOPEDALE (AUT),,M,,M,,M,63,8042,8042,8042,1999
8043,8502400,0.0,,,1999-03-04,4,27.0,E,21.0,,55.45,-60.22,0.5,,-3.0,,-6.5,,3,,,48,E,HOPEDALE (AUT),,M,,M,,M,62,8043,8043,8043,1999
8044,8502400,0.0,,,1999-03-03,3,,,16.2,,55.45,-60.22,3.8,,1.8,,-0.3,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,61,8044,8044,8044,1999
8045,8502400,0.0,,,1999-03-02,2,,,19.8,,55.45,-60.22,3.6,,-1.8,,-7.2,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,60,8045,8045,8045,1999
8046,8502400,0.0,,,1999-03-01,1,,,24.0,,55.45,-60.22,-2.5,,-6.0,,-9.4,,3,,,<31,,HOPEDALE (AUT),,M,,M,,M,59,8046,8046,8046,1999
8047,8502400,0.0,,,1999-02-28,28,,,30.3,,55.45,-60.22,-9.0,,-12.3,,-15.5,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,58,8047,8047,8047,1999
8048,8502400,0.0,,,1999-02-27,27,32.0,E,29.9,,55.45,-60.22,-8.3,,-11.9,,-15.4,,2,,,32,E,HOPEDALE (AUT),,M,,M,,M,57,8048,8048,8048,1999
8049,8502400,0.0,,,1999-02-26,26,,,26.7,,55.45,-60.22,-4.6,,-8.7,,-12.8,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,56,8049,8049,8049,1999
8050,8502400,0.0,,,1999-02-25,25,27.0,E,24.4,,55.45,-60.22,-2.4,,-6.4,,-10.3,,2,,,52,E,HOPEDALE (AUT),,M,,M,,M,55,8050,8050,8050,1999
8051,8502400,0.0,,,1999-02-24,24,31.0,E,32.7,,55.45,-60.22,-8.1,,-14.7,,-21.2,,2,,,43,E,HOPEDALE (AUT),,M,,M,,M,54,8051,8051,8051,1999
8052,8502400,0.0,,,1999-02-23,23,,,38.8,,55.45,-60.22,-18.0,,-20.8,,-23.5,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,53,8052,8052,8052,1999
8053,8502400,0.0,,,1999-02-22,22,33.0,E,34.9,,55.45,-60.22,-14.0,,-16.9,,-19.7,,2,,,74,E,HOPEDALE (AUT),,M,,M,,M,52,8053,8053,8053,1999
8054,8502400,0.0,,,1999-02-21,21,33.0,E,39.6,,55.45,-60.22,-19.8,,-21.6,,-23.3,,2,,,44,E,HOPEDALE (AUT),,M,,M,,M,51,8054,8054,8054,1999
8055,8502400,0.0,,,1999-02-20,20,,,38.6,,55.45,-60.22,-16.4,,-20.6,,-24.8,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,50,8055,8055,8055,1999
8056,8502400,0.0,,,1999-02-19,19,,,37.6,,55.45,-60.22,-15.9,,-19.6,,-23.2,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,49,8056,8056,8056,1999
8057,8502400,0.0,,,1999-02-18,18,,,35.3,,55.45,-60.22,-13.6,,-17.3,,-21.0,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,48,8057,8057,8057,1999
8058,8502400,0.0,,,1999-02-17,17,27.0,E,38.6,,55.45,-60.22,-14.9,,-20.6,,-26.3,,2,,,43,E,HOPEDALE (AUT),,M,,M,,M,47,8058,8058,8058,1999
8059,8502400,0.0,,,1999-02-16,16,33.0,E,34.4,,55.45,-60.22,-11.5,,-16.4,,-21.3,,2,,,43,E,HOPEDALE (AUT),,M,,M,,M,46,8059,8059,8059,1999
8060,8502400,0.0,,,1999-02-15,15,,,35.4,,55.45,-60.22,-13.0,,-17.4,,-21.8,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,45,8060,8060,8060,1999
8061,8502400,0.0,,,1999-02-14,14,25.0,E,36.4,,55.45,-60.22,-14.1,,-18.4,,-22.6,,2,,,35,E,HOPEDALE (AUT),,M,,M,,M,44,8061,8061,8061,1999
8062,8502400,0.0,,,1999-02-13,13,36.0,E,28.5,,55.45,-60.22,-2.8,,-10.5,,-18.1,,2,,,50,E,HOPEDALE (AUT),,M,,M,,M,43,8062,8062,8062,1999
8063,8502400,0.0,,,1999-02-12,12,,,32.1,,55.45,-60.22,-8.8,,-14.1,,-19.4,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,42,8063,8063,8063,1999
8064,8502400,0.0,,,1999-02-11,11,31.0,E,33.9,,55.45,-60.22,-12.3,,-15.9,,-19.4,,2,,,37,E,HOPEDALE (AUT),,M,,M,,M,41,8064,8064,8064,1999
8065,8502400,0.0,,,1999-02-10,10,,,35.8,,55.45,-60.22,-14.6,,-17.8,,-20.9,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,40,8065,8065,8065,1999
8066,8502400,0.0,,,1999-02-09,9,31.0,E,33.9,,55.45,-60.22,-12.1,,-15.9,,-19.7,,2,,,50,E,HOPEDALE (AUT),,M,,M,,M,39,8066,8066,8066,1999
8067,8502400,0.0,,,1999-02-08,8,36.0,E,28.5,,55.45,-60.22,-7.4,,-10.5,,-13.5,,2,,,70,E,HOPEDALE (AUT),,M,,M,,M,38,8067,8067,8067,1999
8068,8502400,0.0,,,1999-02-07,7,36.0,E,28.1,,55.45,-60.22,-5.6,,-10.1,,-14.6,,2,,,78,E,HOPEDALE (AUT),,M,,M,,M,37,8068,8068,8068,1999
8069,8502400,0.0,,,1999-02-06,6,34.0,E,29.8,,55.45,-60.22,-7.9,,-11.8,,-15.6,,2,,,52,E,HOPEDALE (AUT),,M,,M,,M,36,8069,8069,8069,1999
8070,8502400,0.0,,,1999-02-05,5,35.0,E,23.2,,55.45,-60.22,-2.3,,-5.2,,-8.1,,2,,,39,E,HOPEDALE (AUT),,M,,M,,M,35,8070,8070,8070,1999
8071,8502400,0.0,,,1999-02-04,4,,,24.1,,55.45,-60.22,-3.2,,-6.1,,-8.9,,2,,,<31,,HOPEDALE (AUT),,M,,M,,M,34,8071,8071,8071,1999
8072,8502400,0.0,,,1999-02-03,3,22.0,E,28.0,,55.45,-60.22,-1.9,,-10.0,,-18.1,,2,,,65,E,HOPEDALE (AUT),,M,,M,,M,33,8072,8072,8072,1999
8073,8502400,0.0,,,1999-02-02,2,33.0,E,35.9,,55.45,-60.22,-14.8,,-17.9,,-20.9,,2,,,43,E,HOPEDALE (AUT),,M,,M,,M,32,8073,8073,8073,1999
8074,8502400,0.0,,,1999-02-01,1,36.0,E,29.3,,55.45,-60.22,-7.8,,-11.3,,-14.8,,2,,,74,E,HOPEDALE (AUT),,M,,M,,M,31,8074,8074,8074,1999
8075,8502400,0.0,,,1999-01-31,31,,,35.4,,55.45,-60.22,-12.0,,-17.4,,-22.7,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,30,8075,8075,8075,1999
8076,8502400,0.0,,,1999-01-30,30,,,41.2,,55.45,-60.22,-18.0,,-23.2,,-28.4,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,29,8076,8076,8076,1999
8077,8502400,0.0,,,1999-01-29,29,,,42.7,,55.45,-60.22,-22.3,,-24.7,,-27.1,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,28,8077,8077,8077,1999
8078,8502400,0.0,,,1999-01-28,28,,,38.5,,55.45,-60.22,-18.4,,-20.5,,-22.6,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,27,8078,8078,8078,1999
8079,8502400,0.0,,,1999-01-27,27,32.0,E,36.9,,55.45,-60.22,-17.0,,-18.9,,-20.8,,1,,,33,E,HOPEDALE (AUT),,M,,M,,M,26,8079,8079,8079,1999
8080,8502400,0.0,,,1999-01-26,26,33.0,E,34.0,,55.45,-60.22,-10.1,,-16.0,,-21.9,,1,,,59,E,HOPEDALE (AUT),,M,,M,,M,25,8080,8080,8080,1999
8081,8502400,0.0,,,1999-01-25,25,36.0,E,24.5,,55.45,-60.22,-2.6,,-6.5,,-10.3,,1,,,72,E,HOPEDALE (AUT),,M,,M,,M,24,8081,8081,8081,1999
8082,8502400,0.0,,,1999-01-24,24,,,30.6,,55.45,-60.22,-9.7,,-12.6,,-15.4,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,23,8082,8082,8082,1999
8083,8502400,0.0,,,1999-01-23,23,,,34.2,,55.45,-60.22,-13.8,,-16.2,,-18.6,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,22,8083,8083,8083,1999
8084,8502400,0.0,,,1999-01-22,22,29.0,E,34.7,,55.45,-60.22,-13.5,,-16.7,,-19.9,,1,,,32,E,HOPEDALE (AUT),,M,,M,,M,21,8084,8084,8084,1999
8085,8502400,0.0,,,1999-01-21,21,34.0,E,26.1,,55.45,-60.22,-2.9,,-8.1,,-13.3,,1,,,61,E,HOPEDALE (AUT),,M,,M,,M,20,8085,8085,8085,1999
8086,8502400,0.0,,,1999-01-20,20,33.0,E,22.5,,55.45,-60.22,-1.4,,-4.5,,-7.5,,1,,,56,E,HOPEDALE (AUT),,M,,M,,M,19,8086,8086,8086,1999
8087,8502400,0.0,,,1999-01-19,19,13.0,E,29.0,,55.45,-60.22,-3.0,,-11.0,,-18.9,,1,,,43,E,HOPEDALE (AUT),,M,,M,,M,18,8087,8087,8087,1999
8088,8502400,0.0,,,1999-01-18,18,,,29.7,,55.45,-60.22,-7.2,,-11.7,,-16.1,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,17,8088,8088,8088,1999
8089,8502400,0.0,,,1999-01-17,17,1.0,E,23.1,,55.45,-60.22,-3.2,,-5.1,,-6.9,,1,,,46,E,HOPEDALE (AUT),,M,,M,,M,16,8089,8089,8089,1999
8090,8502400,0.0,E,,1999-01-16,16,4.0,E,29.1,E,55.45,-60.22,-2.9,,-11.1,E,-19.3,E,1,,,67,E,HOPEDALE (AUT),,M,,M,,M,15,8090,8090,8090,1999
8091,8502400,0.0,,,1999-01-15,15,27.0,E,36.2,,55.45,-60.22,-15.2,,-18.2,,-21.1,,1,,,69,E,HOPEDALE (AUT),,M,,M,,M,14,8091,8091,8091,1999
8092,8502400,0.0,,,1999-01-14,14,31.0,E,38.2,,55.45,-60.22,-17.8,,-20.2,,-22.5,,1,,,57,E,HOPEDALE (AUT),,M,,M,,M,13,8092,8092,8092,1999
8093,8502400,0.0,,,1999-01-13,13,27.0,E,42.7,,55.45,-60.22,-20.5,,-24.7,,-28.9,,1,,,61,E,HOPEDALE (AUT),,M,,M,,M,12,8093,8093,8093,1999
8094,8502400,0.0,,,1999-01-11,11,,,40.9,,55.45,-60.22,-20.4,,-22.9,,-25.4,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,10,8094,8094,8094,1999
8095,8502400,0.0,,,1999-01-10,10,31.0,E,38.9,,55.45,-60.22,-18.2,,-20.9,,-23.6,,1,,,39,E,HOPEDALE (AUT),,M,,M,,M,9,8095,8095,8095,1999
8096,8502400,0.0,E,,1999-01-09,9,26.0,E,41.6,E,55.45,-60.22,-20.4,,-23.6,E,-26.8,E,1,,,54,E,HOPEDALE (AUT),,M,,M,,M,8,8096,8096,8096,1999
8097,8502400,0.0,,,1999-01-08,8,26.0,E,38.5,,55.45,-60.22,-14.2,,-20.5,,-26.8,,1,,,67,E,HOPEDALE (AUT),,M,,M,,M,7,8097,8097,8097,1999
8098,8502400,0.0,E,,1999-01-07,7,,,34.2,E,55.45,-60.22,-9.2,,-16.2,E,-23.2,E,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,6,8098,8098,8098,1999
8099,8502400,0.0,,,1999-01-06,6,,,40.0,,55.45,-60.22,-17.8,,-22.0,,-26.2,,1,,,<31,,HOPEDALE (AUT),,M,,M,,M,5,8099,8099,8099,1999
8100,8502400,0.0,,,1999-01-05,5,27.0,E,33.7,,55.45,-60.22,-6.1,,-15.7,,-25.3,,1,,,74,E,HOPEDALE (AUT),,M,,M,,M,4,8100,8100,8100,1999
8101,8502400,0.0,E,,1999-01-04,4,13.0,E,24.9,E,55.45,-60.22,-0.7,,-6.9,E,-13.0,E,1,,,46,E,HOPEDALE (AUT),,M,,M,,M,3,8101,8101,8101,1999
8102,8502400,0.0,,,1999-01-03,3,30.0,E,27.4,,55.45,-60.22,-5.7,,-9.4,,-13.0,,1,,,39,E,HOPEDALE (AUT),,M,,M,,M,2,8102,8102,8102,1999
8103,8502400,0.0,,,1999-01-02,2,35.0,E,31.0,,55.45,-60.22,-1.9,,-13.0,,-24.1,,1,,,78,E,HOPEDALE (AUT),,M,,M,,M,1,8103,8103,8103,1999
8104,8502400,0.0,,,1999-01-01,1,27.0,E,40.4,,55.45,-60.22,-20.8,,-22.4,,-24.0,,1,,,72,E,HOPEDALE (AUT),,M,,M,,M,0,8104,8104,8104,1999
8105,8502400,0.0,,,1998-12-31,31,25.0,E,29.0,,55.45,-60.22,-1.3,,-11.0,,-20.6,,12,,,91,E,HOPEDALE (AUT),,M,,M,,M,364,8105,8105,8105,1998
8106,8502400,0.0,E,,1998-12-30,30,9.0,E,29.0,E,55.45,-60.22,-1.5,,-11.0,E,-20.5,E,12,,,74,E,HOPEDALE (AUT),,M,,M,,M,363,8106,8106,8106,1998
8107,8502400,0.0,,,1998-12-29,29,27.0,E,36.3,,55.45,-60.22,-16.0,,-18.3,,-20.5,,12,,,54,E,HOPEDALE (AUT),,M,,M,,M,362,8107,8107,8107,1998
8108,8502400,0.0,E,,1998-12-28,28,27.0,E,34.8,E,55.45,-60.22,-11.9,,-16.8,E,-21.7,E,12,,,52,E,HOPEDALE (AUT),,M,,M,,M,361,8108,8108,8108,1998
8109,8502400,0.0,,,1998-12-27,27,,,36.9,,55.45,-60.22,-16.1,,-18.9,,-21.7,,12,,,<31,,HOPEDALE (AUT),,M,,M,,M,360,8109,8109,8109,1998
8110,8502400,0.0,,,1998-12-26,26,27.0,E,39.4,,55.45,-60.22,-17.6,,-21.4,,-25.1,,12,,,48,E,HOPEDALE (AUT),,M,,M,,M,359,8110,8110,8110,1998
8111,8502400,0.0,,,1998-12-25,25,27.0,E,41.0,,55.45,-60.22,-22.0,,-23.0,,-23.9,,12,,,63,E,HOPEDALE (AUT),,M,,M,,M,358,8111,8111,8111,1998
8112,8502400,0.0,E,,1998-12-22,22,36.0,E,28.1,E,55.45,-60.22,-2.3,,-10.1,E,-17.8,E,12,,,76,E,HOPEDALE (AUT),,M,,M,,M,355,8112,8112,8112,1998
8113,8502400,0.0,,,1998-12-21,21,27.0,E,34.3,,55.45,-60.22,-14.8,,-16.3,,-17.8,,12,,,52,E,HOPEDALE (AUT),,M,,M,,M,354,8113,8113,8113,1998
8114,8502400,0.0,,,1998-12-20,20,27.0,E,30.4,,55.45,-60.22,-10.3,,-12.4,,-14.5,,12,,,46,E,HOPEDALE (AUT),,M,,M,,M,353,8114,8114,8114,1998
8115,8502400,0.0,,,1998-12-19,19,32.0,E,29.4,,55.45,-60.22,-9.9,,-11.4,,-12.9,,12,,,59,E,HOPEDALE (AUT),,M,,M,,M,352,8115,8115,8115,1998
