,Climate ID,Cool Deg Days (°C),Cool Deg Days Flag,Data Quality,Date/Time,Day,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Heat Deg Days (°C),Heat Deg Days Flag,Latitude (y),Longitude (x),Max Temp (°C),Max Temp Flag,Mean Temp (°C),Mean Temp Flag,Min Temp (°C),Min Temp Flag,Month,Snow on Grnd (cm),Snow on Grnd Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag,Station Name,Total Precip (mm),Total Precip Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.2,Year
12997,3081680,0.0,,,1988-01-30,30,,,41.5,,54.42,-110.28,-17.1,,-23.5,,-29.9,,1,22.0,,<31,,COLD LAKE A,1.3,,0.0,,1.3,,29,12997,12997,1988
12998,3081680,0.0,,,1988-01-29,29,,,34.7,,54.42,-110.28,-12.7,,-16.7,,-20.6,,1,18.0,,<31,,COLD LAKE A,2.1,,0.0,,2.9,,28,12998,12998,1988
12999,3081680,0.0,,,1988-01-28,28,3.0,,29.4,,54.42,-110.28,-6.4,,-11.4,,-16.4,,1,12.0,,37,,COLD LAKE A,7.6,,0.0,,8.6,,27,12999,12999,1988
13000,3081680,0.0,,,1988-01-27,27,,,26.0,,54.42,-110.28,-1.8,,-8.0,,-14.1,,1,9.0,,<31,,COLD LAKE A,1.0,,0.0,,1.0,,26,13000,13000,1988
13001,3081680,0.0,,,1988-01-26,26,31.0,,26.1,,54.42,-110.28,-2.6,,-8.1,,-13.6,,1,9.0,,41,,COLD LAKE A,0.4,,0.0,,0.4,,25,13001,13001,1988
13002,3081680,0.0,,,1988-01-25,25,,,28.6,,54.42,-110.28,-5.6,,-10.6,,-15.6,,1,6.0,,<31,,COLD LAKE A,2.2,,0.0,,2.6,,24,13002,13002,1988
13003,3081680,0.0,,,1988-01-24,24,1.0,,33.2,,54.42,-110.28,-9.7,,-15.2,,-20.6,,1,6.0,,39,,COLD LAKE A,0.0,T,0.0,,0.0,T,23,13003,13003,1988
13004,3081680,0.0,,,1988-01-23,23,29.0,,22.0,,54.42,-110.28,3.0,,-4.0,,-10.9,,1,6.0,,57,,COLD LAKE A,0.8,,0.0,,0.6,,22,13004,13004,1988
13005,3081680,0.0,,,1988-01-22,22,,,29.0,,54.42,-110.28,-4.8,,-11.0,,-17.2,,1,5.0,,<31,,COLD LAKE A,1.6,,0.0,,1.4,,21,13005,13005,1988
13006,3081680,0.0,,,1988-01-21,21,29.0,,25.4,,54.42,-110.28,1.7,,-7.4,,-16.5,,1,5.0,,65,,COLD LAKE A,0.2,,0.0,,0.2,,20,13006,13006,1988
13007,3081680,0.0,,,1988-01-20,20,,,29.3,,54.42,-110.28,-5.1,,-11.3,,-17.4,,1,5.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,,19,13007,13007,1988
13008,3081680,0.0,,,1988-01-19,19,,,32.8,,54.42,-110.28,-11.5,,-14.8,,-18.0,,1,5.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,18,13008,13008,1988
13009,3081680,0.0,,,1988-01-18,18,,,35.6,,54.42,-110.28,-12.2,,-17.6,,-22.9,,1,5.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,17,13009,13009,1988
13010,3081680,0.0,,,1988-01-17,17,,,31.2,,54.42,-110.28,-9.6,,-13.2,,-16.8,,1,5.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,16,13010,13010,1988
13011,3081680,0.0,,,1988-01-16,16,27.0,,30.3,,54.42,-110.28,-7.2,,-12.3,,-17.3,,1,5.0,,33,,COLD LAKE A,0.2,,0.0,,0.0,T,15,13011,13011,1988
13012,3081680,0.0,,,1988-01-15,15,27.0,,25.4,,54.42,-110.28,0.0,,-7.4,,-14.7,,1,6.0,,44,,COLD LAKE A,0.0,,0.0,,0.0,,14,13012,13012,1988
13013,3081680,0.0,,,1988-01-14,14,,,37.2,,54.42,-110.28,-13.3,,-19.2,,-25.1,,1,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,13,13013,13013,1988
13014,3081680,0.0,,,1988-01-13,13,,,41.3,,54.42,-110.28,-18.8,,-23.3,,-27.7,,1,6.0,,<31,,COLD LAKE A,0.4,,0.0,,0.2,,12,13014,13014,1988
13015,3081680,0.0,,,1988-01-12,12,,,45.3,,54.42,-110.28,-20.2,,-27.3,,-34.4,,1,6.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,11,13015,13015,1988
13016,3081680,0.0,,,1988-01-11,11,,,46.1,,54.42,-110.28,-23.1,,-28.1,,-33.1,,1,6.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,10,13016,13016,1988
13017,3081680,0.0,,,1988-01-10,10,,,43.3,,54.42,-110.28,-20.7,,-25.3,,-29.9,,1,6.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,9,13017,13017,1988
13018,3081680,0.0,,,1988-01-09,9,,,37.5,,54.42,-110.28,-13.9,,-19.5,,-25.1,,1,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,8,13018,13018,1988
13019,3081680,0.0,,,1988-01-08,8,,,39.2,,54.42,-110.28,-16.0,,-21.2,,-26.3,,1,6.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,7,13019,13019,1988
13020,3081680,0.0,,,1988-01-07,7,31.0,,38.3,,54.42,-110.28,-15.4,,-20.3,,-25.1,,1,6.0,,41,,COLD LAKE A,0.0,T,0.0,,0.0,T,6,13020,13020,1988
13021,3081680,0.0,,,1988-01-06,6,,,38.9,,54.42,-110.28,-13.5,,-20.9,,-28.3,,1,6.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,5,13021,13021,1988
13022,3081680,0.0,,,1988-01-05,5,,,47.9,,54.42,-110.28,-22.8,,-29.9,,-37.0,,1,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,4,13022,13022,1988
13023,3081680,0.0,,,1988-01-04,4,,,48.7,,54.42,-110.28,-24.5,,-30.7,,-36.8,,1,8.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,3,13023,13023,1988
13024,3081680,0.0,,,1988-01-03,3,31.0,,42.9,,54.42,-110.28,-19.0,,-24.9,,-30.7,,1,9.0,,44,,COLD LAKE A,0.0,,0.0,,0.0,,2,13024,13024,1988
13025,3081680,0.0,,,1988-01-02,2,35.0,,32.0,,54.42,-110.28,-7.6,,-14.0,,-20.3,,1,14.0,,67,,COLD LAKE A,1.0,,0.0,,1.6,,1,13025,13025,1988
13026,3081680,0.0,,,1988-01-01,1,33.0,,32.9,,54.42,-110.28,-7.0,,-14.9,,-22.8,,1,13.0,,72,,COLD LAKE A,0.0,T,0.0,,0.0,T,0,13026,13026,1988
13027,3081680,0.0,,,1987-12-31,31,,,37.8,,54.42,-110.28,-16.1,,-19.8,,-23.4,,12,13.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,364,13027,13027,1987
13028,3081680,0.0,,,1987-12-30,30,36.0,,36.5,,54.42,-110.28,-13.6,,-18.5,,-23.3,,12,13.0,,46,,COLD LAKE A,0.0,T,0.0,,0.0,T,363,13028,13028,1987
13029,3081680,0.0,,,1987-12-29,29,34.0,,29.0,,54.42,-110.28,-8.0,,-11.0,,-13.9,,12,6.0,,41,,COLD LAKE A,2.3,,0.0,,8.0,,362,13029,13029,1987
13030,3081680,0.0,,,1987-12-28,28,,,26.9,,54.42,-110.28,-3.8,,-8.9,,-14.0,,12,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,361,13030,13030,1987
13031,3081680,0.0,,,1987-12-27,27,,,23.3,,54.42,-110.28,1.1,,-5.3,,-11.6,,12,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,360,13031,13031,1987
13032,3081680,0.0,,,1987-12-26,26,,,21.4,,54.42,-110.28,0.3,,-3.4,,-7.1,,12,7.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,359,13032,13032,1987
13033,3081680,0.0,,,1987-12-25,25,27.0,,24.1,,54.42,-110.28,1.7,,-6.1,,-13.8,,12,7.0,,35,,COLD LAKE A,0.2,,0.0,,0.2,,358,13033,13033,1987
13034,3081680,0.0,,,1987-12-24,24,,,28.3,,54.42,-110.28,-6.5,,-10.3,,-14.0,,12,7.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,357,13034,13034,1987
13035,3081680,0.0,,,1987-12-23,23,,,32.3,,54.42,-110.28,-10.0,,-14.3,,-18.5,,12,7.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,356,13035,13035,1987
13036,3081680,0.0,,,1987-12-22,22,34.0,,27.9,,54.42,-110.28,-4.7,,-9.9,,-15.0,,12,5.0,,37,,COLD LAKE A,3.0,,0.0,,2.2,,355,13036,13036,1987
13037,3081680,0.0,,,1987-12-21,21,,,24.1,,54.42,-110.28,-0.8,,-6.1,,-11.4,,12,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,354,13037,13037,1987
13038,3081680,0.0,,,1987-12-20,20,,,30.9,,54.42,-110.28,-6.9,,-12.9,,-18.9,,12,6.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,353,13038,13038,1987
13039,3081680,0.0,,,1987-12-19,19,28.0,,25.9,,54.42,-110.28,-3.1,,-7.9,,-12.6,,12,5.0,,37,,COLD LAKE A,2.0,,0.0,,2.2,,352,13039,13039,1987
13040,3081680,0.0,,,1987-12-18,18,27.0,,27.7,,54.42,-110.28,-2.9,,-9.7,,-16.4,,12,1.0,,31,,COLD LAKE A,3.8,,0.0,,3.8,,351,13040,13040,1987
13041,3081680,0.0,,,1987-12-17,17,,,32.7,,54.42,-110.28,-9.6,,-14.7,,-19.8,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,350,13041,13041,1987
13042,3081680,0.0,,,1987-12-16,16,,,33.7,,54.42,-110.28,-12.4,,-15.7,,-19.0,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,349,13042,13042,1987
13043,3081680,0.0,,,1987-12-15,15,,,32.8,,54.42,-110.28,-11.8,,-14.8,,-17.8,,12,1.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,348,13043,13043,1987
13044,3081680,0.0,,,1987-12-14,14,,,30.1,,54.42,-110.28,-9.8,,-12.1,,-14.3,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,347,13044,13044,1987
13045,3081680,0.0,,,1987-12-13,13,,,29.5,,54.42,-110.28,-8.4,,-11.5,,-14.6,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.2,,346,13045,13045,1987
13046,3081680,0.0,,,1987-12-12,12,31.0,,22.8,,54.42,-110.28,-0.5,,-4.8,,-9.1,,12,1.0,,48,,COLD LAKE A,0.6,,0.0,,0.6,,345,13046,13046,1987
13047,3081680,0.0,,,1987-12-11,11,,,20.8,,54.42,-110.28,0.0,,-2.8,,-5.5,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,344,13047,13047,1987
13048,3081680,0.0,,,1987-12-10,10,,,24.1,,54.42,-110.28,-2.3,,-6.1,,-9.8,,12,1.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,343,13048,13048,1987
13049,3081680,0.0,,,1987-12-09,9,,,27.7,,54.42,-110.28,-5.6,,-9.7,,-13.8,,12,1.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,342,13049,13049,1987
13050,3081680,0.0,,,1987-12-08,8,,,22.3,,54.42,-110.28,0.1,,-4.3,,-8.7,,12,1.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,341,13050,13050,1987
13051,3081680,0.0,,,1987-12-07,7,30.0,,20.1,,54.42,-110.28,0.6,,-2.1,,-4.8,,12,0.0,T,43,,COLD LAKE A,0.5,,0.0,T,0.5,,340,13051,13051,1987
13052,3081680,0.0,,,1987-12-06,6,12.0,,21.3,,54.42,-110.28,0.8,,-3.3,,-7.4,,12,1.0,,33,,COLD LAKE A,0.0,,0.0,,0.0,,339,13052,13052,1987
13053,3081680,0.0,,,1987-12-05,5,,,23.6,,54.42,-110.28,-1.1,,-5.6,,-10.0,,12,1.0,,<31,,COLD LAKE A,0.8,,0.0,T,0.8,,338,13053,13053,1987
13054,3081680,0.0,,,1987-12-04,4,15.0,,25.3,,54.42,-110.28,-3.6,,-7.3,,-11.0,,12,0.0,T,33,,COLD LAKE A,0.0,T,0.0,,0.0,T,337,13054,13054,1987
13055,3081680,0.0,,,1987-12-03,3,13.0,,23.2,,54.42,-110.28,-2.6,,-5.2,,-7.8,,12,0.0,,44,,COLD LAKE A,0.0,T,0.0,,0.0,T,336,13055,13055,1987
13056,3081680,0.0,,,1987-12-02,2,,,22.2,,54.42,-110.28,-1.9,,-4.2,,-6.5,,12,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,335,13056,13056,1987
13057,3081680,0.0,,,1987-12-01,1,11.0,,24.9,,54.42,-110.28,-2.9,,-6.9,,-10.9,,12,0.0,,33,,COLD LAKE A,0.0,T,0.0,T,0.0,T,334,13057,13057,1987
13058,3081680,0.0,,,1987-11-30,30,,,19.6,,54.42,-110.28,2.9,,-1.6,,-6.1,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,333,13058,13058,1987
13059,3081680,0.0,,,1987-11-29,29,,,19.9,,54.42,-110.28,4.4,,-1.9,,-8.1,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,332,13059,13059,1987
13060,3081680,0.0,,,1987-11-28,28,,,20.0,,54.42,-110.28,3.7,,-2.0,,-7.6,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,331,13060,13060,1987
13061,3081680,0.0,,,1987-11-27,27,,,19.6,,54.42,-110.28,2.2,,-1.6,,-5.3,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,330,13061,13061,1987
13062,3081680,0.0,,,1987-11-26,26,,,21.3,,54.42,-110.28,1.4,,-3.3,,-7.9,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,329,13062,13062,1987
13063,3081680,0.0,,,1987-11-25,25,,,19.1,,54.42,-110.28,2.5,,-1.1,,-4.6,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,328,13063,13063,1987
13064,3081680,0.0,,,1987-11-24,24,,,23.3,,54.42,-110.28,-3.7,,-5.3,,-6.8,,11,0.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,,327,13064,13064,1987
13065,3081680,0.0,,,1987-11-23,23,,,24.9,,54.42,-110.28,-4.6,,-6.9,,-9.1,,11,0.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,T,326,13065,13065,1987
13066,3081680,0.0,,,1987-11-22,22,,,21.8,,54.42,-110.28,0.8,,-3.8,,-8.3,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,325,13066,13066,1987
13067,3081680,0.0,,,1987-11-21,21,,,17.7,,54.42,-110.28,4.5,,0.3,,-4.0,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,324,13067,13067,1987
13068,3081680,0.0,,,1987-11-20,20,,,21.9,,54.42,-110.28,2.5,,-3.9,,-10.2,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,323,13068,13068,1987
13069,3081680,0.0,,,1987-11-19,19,,,25.1,,54.42,-110.28,-3.2,,-7.1,,-11.0,,11,0.0,T,<31,,COLD LAKE A,0.0,,0.0,,0.0,,322,13069,13069,1987
13070,3081680,0.0,,,1987-11-18,18,30.0,,21.3,,54.42,-110.28,4.1,,-3.3,,-10.6,,11,0.0,T,61,,COLD LAKE A,0.0,,0.0,,0.0,,321,13070,13070,1987
13071,3081680,0.0,,,1987-11-17,17,,,28.3,,54.42,-110.28,-5.1,,-10.3,,-15.4,,11,0.0,T,<31,,COLD LAKE A,0.0,,0.0,,0.0,,320,13071,13071,1987
13072,3081680,0.0,,,1987-11-16,16,,,26.7,,54.42,-110.28,-4.5,,-8.7,,-12.9,,11,0.0,T,<31,,COLD LAKE A,0.0,,0.0,,0.0,,319,13072,13072,1987
13073,3081680,0.0,,,1987-11-15,15,27.0,,20.3,,54.42,-110.28,2.0,,-2.3,,-6.6,,11,0.0,T,35,,COLD LAKE A,0.0,,0.0,,0.0,,318,13073,13073,1987
13074,3081680,0.0,,,1987-11-14,14,11.0,,17.1,,54.42,-110.28,1.8,,0.9,,-0.1,,11,0.0,T,33,,COLD LAKE A,3.2,,0.0,T,3.2,,317,13074,13074,1987
13075,3081680,0.0,,,1987-11-13,13,12.0,,20.2,,54.42,-110.28,2.7,,-2.2,,-7.0,,11,0.0,,41,,COLD LAKE A,2.0,,0.4,,0.2,,316,13075,13075,1987
13076,3081680,0.0,,,1987-11-12,12,,,16.3,,54.42,-110.28,6.8,,1.7,,-3.4,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,315,13076,13076,1987
13077,3081680,0.0,,,1987-11-11,11,29.0,,12.3,,54.42,-110.28,13.0,,5.7,,-1.6,,11,0.0,,43,,COLD LAKE A,0.0,,0.0,,0.0,,314,13077,13077,1987
13078,3081680,0.0,,,1987-11-10,10,29.0,,13.7,,54.42,-110.28,13.3,,4.3,,-4.7,,11,0.0,,31,,COLD LAKE A,0.0,,0.0,,0.0,,313,13078,13078,1987
13079,3081680,0.0,,,1987-11-09,9,,,16.3,,54.42,-110.28,6.5,,1.7,,-3.2,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,312,13079,13079,1987
13080,3081680,0.0,,,1987-11-08,8,,,16.2,,54.42,-110.28,5.8,,1.8,,-2.2,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,311,13080,13080,1987
13081,3081680,0.0,,,1987-11-07,7,,,18.4,,54.42,-110.28,3.1,,-0.4,,-3.9,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,310,13081,13081,1987
13082,3081680,0.0,,,1987-11-06,6,,,17.9,,54.42,-110.28,4.0,,0.1,,-3.9,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,309,13082,13082,1987
13083,3081680,0.0,,,1987-11-05,5,,,18.9,,54.42,-110.28,1.8,,-0.9,,-3.5,,11,0.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,308,13083,13083,1987
13084,3081680,0.0,,,1987-11-04,4,,,18.0,,54.42,-110.28,6.6,,0.0,,-6.6,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,307,13084,13084,1987
13085,3081680,0.0,,,1987-11-03,3,27.0,,13.8,,54.42,-110.28,8.5,,4.2,,-0.2,,11,0.0,,52,,COLD LAKE A,0.0,,0.0,,0.0,,306,13085,13085,1987
13086,3081680,0.0,,,1987-11-02,2,,,17.5,,54.42,-110.28,8.7,,0.5,,-7.7,,11,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,305,13086,13086,1987
13087,3081680,0.0,,,1987-11-01,1,30.0,,13.4,,54.42,-110.28,10.2,,4.6,,-1.0,,11,0.0,,43,,COLD LAKE A,0.0,,0.0,,0.0,,304,13087,13087,1987
13088,3081680,0.0,,,1987-10-31,31,11.0,,13.8,,54.42,-110.28,7.5,,4.2,,0.9,,10,0.0,,37,,COLD LAKE A,0.0,T,0.0,T,0.0,,303,13088,13088,1987
13089,3081680,0.0,,,1987-10-30,30,,,13.2,,54.42,-110.28,7.9,,4.8,,1.6,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,T,0.0,,302,13089,13089,1987
13090,3081680,0.0,,,1987-10-29,29,,,12.9,,54.42,-110.28,8.5,,5.1,,1.7,,10,0.0,,<31,,COLD LAKE A,0.2,,0.2,,0.0,,301,13090,13090,1987
13091,3081680,0.0,,,1987-10-28,28,21.0,,14.3,,54.42,-110.28,10.5,,3.7,,-3.1,,10,0.0,,35,,COLD LAKE A,0.0,T,0.0,T,0.0,,300,13091,13091,1987
13092,3081680,0.0,,,1987-10-27,27,26.0,,13.6,,54.42,-110.28,10.6,,4.4,,-1.8,,10,0.0,,37,,COLD LAKE A,0.0,,0.0,,0.0,,299,13092,13092,1987
13093,3081680,0.0,,,1987-10-26,26,30.0,,14.2,,54.42,-110.28,9.1,,3.8,,-1.6,,10,0.0,,61,,COLD LAKE A,0.0,,0.0,,0.0,,298,13093,13093,1987
13094,3081680,0.0,,,1987-10-25,25,29.0,,9.9,,54.42,-110.28,12.4,,8.1,,3.8,,10,0.0,,54,,COLD LAKE A,0.0,,0.0,,0.0,,297,13094,13094,1987
13095,3081680,0.0,,,1987-10-24,24,,,16.5,,54.42,-110.28,8.3,,1.5,,-5.3,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,296,13095,13095,1987
13096,3081680,0.0,,,1987-10-23,23,,,19.7,,54.42,-110.28,2.5,,-1.7,,-5.8,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,295,13096,13096,1987
13097,3081680,0.0,,,1987-10-22,22,,,18.5,,54.42,-110.28,2.5,,-0.5,,-3.4,,10,0.0,,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,294,13097,13097,1987
13098,3081680,0.0,,,1987-10-21,21,24.0,,17.4,,54.42,-110.28,3.4,,0.6,,-2.3,,10,0.0,T,39,,COLD LAKE A,1.4,,0.0,T,1.4,,293,13098,13098,1987
13099,3081680,0.0,,,1987-10-20,20,15.0,,18.1,,54.42,-110.28,5.3,,-0.1,,-5.5,,10,0.0,,39,,COLD LAKE A,0.0,T,0.0,,0.0,T,292,13099,13099,1987
13100,3081680,0.0,,,1987-10-19,19,,,21.4,,54.42,-110.28,-0.5,,-3.4,,-6.3,,10,0.0,T,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,291,13100,13100,1987
13101,3081680,0.0,,,1987-10-18,18,35.0,,16.9,,54.42,-110.28,5.2,,1.1,,-3.1,,10,0.0,,48,,COLD LAKE A,0.2,,0.0,,0.2,,290,13101,13101,1987
13102,3081680,0.0,,,1987-10-17,17,30.0,,14.8,,54.42,-110.28,6.8,,3.2,,-0.4,,10,0.0,,48,,COLD LAKE A,0.0,T,0.0,,0.0,T,289,13102,13102,1987
13103,3081680,0.0,,,1987-10-16,16,30.0,,10.9,,54.42,-110.28,13.6,,7.1,,0.6,,10,0.0,,52,,COLD LAKE A,0.0,T,0.0,T,0.0,,288,13103,13103,1987
13104,3081680,0.0,,,1987-10-15,15,,,13.4,,54.42,-110.28,11.1,,4.6,,-2.0,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,287,13104,13104,1987
13105,3081680,0.0,,,1987-10-14,14,,,16.2,,54.42,-110.28,10.5,,1.8,,-7.0,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,286,13105,13105,1987
13106,3081680,0.0,,,1987-10-13,13,31.0,,13.5,,54.42,-110.28,8.9,,4.5,,0.1,,10,0.0,,59,,COLD LAKE A,0.0,,0.0,,0.0,,285,13106,13106,1987
13107,3081680,0.0,,,1987-10-12,12,29.0,,6.8,,54.42,-110.28,23.3,,11.2,,-0.9,,10,0.0,,63,,COLD LAKE A,0.0,,0.0,,0.0,,284,13107,13107,1987
13108,3081680,0.0,,,1987-10-11,11,25.0,,8.8,,54.42,-110.28,20.4,,9.2,,-2.0,,10,0.0,,31,,COLD LAKE A,0.0,,0.0,,0.0,,283,13108,13108,1987
13109,3081680,0.0,,,1987-10-10,10,,,14.8,,54.42,-110.28,11.8,,3.2,,-5.5,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,282,13109,13109,1987
13110,3081680,0.0,,,1987-10-09,9,,,19.4,,54.42,-110.28,2.8,,-1.4,,-5.6,,10,0.0,T,<31,,COLD LAKE A,0.0,T,0.0,,0.0,T,281,13110,13110,1987
13111,3081680,0.0,,,1987-10-08,8,34.0,,19.3,,54.42,-110.28,2.5,,-1.3,,-5.0,,10,0.0,T,61,,COLD LAKE A,0.8,,0.2,,0.6,,280,13111,13111,1987
13112,3081680,0.0,,,1987-10-07,7,31.0,,11.1,,54.42,-110.28,11.7,,6.9,,2.1,,10,0.0,,48,,COLD LAKE A,1.0,,1.0,,0.0,,279,13112,13112,1987
13113,3081680,0.0,,,1987-10-06,6,,,12.9,,54.42,-110.28,9.9,,5.1,,0.3,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,278,13113,13113,1987
13114,3081680,0.0,,,1987-10-05,5,28.0,,9.4,,54.42,-110.28,14.5,,8.6,,2.7,,10,0.0,,67,,COLD LAKE A,0.4,,0.4,,0.0,,277,13114,13114,1987
13115,3081680,0.0,,,1987-10-04,4,29.0,,8.4,,54.42,-110.28,14.2,,9.6,,5.0,,10,0.0,,50,,COLD LAKE A,0.0,,0.0,,0.0,,276,13115,13115,1987
13116,3081680,0.0,,,1987-10-03,3,,,2.6,,54.42,-110.28,21.4,,15.4,,9.3,,10,0.0,,<31,,COLD LAKE A,1.6,,1.6,,0.0,,275,13116,13116,1987
13117,3081680,0.0,,,1987-10-02,2,,,2.5,,54.42,-110.28,25.2,,15.5,,5.7,,10,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,274,13117,13117,1987
13118,3081680,0.0,,,1987-10-01,1,31.0,,9.0,,54.42,-110.28,15.0,,9.0,,2.9,,10,0.0,,43,,COLD LAKE A,0.0,,0.0,,0.0,,273,13118,13118,1987
13119,3081680,0.0,,,1987-09-30,30,27.0,,1.3,,54.42,-110.28,23.6,,16.7,,9.8,,9,0.0,,52,,COLD LAKE A,0.0,T,0.0,T,0.0,,272,13119,13119,1987
13120,3081680,0.0,,,1987-09-29,29,24.0,,5.2,,54.42,-110.28,18.8,,12.8,,6.8,,9,0.0,,33,,COLD LAKE A,0.0,,0.0,,0.0,,271,13120,13120,1987
13121,3081680,0.0,,,1987-09-28,28,29.0,,6.1,,54.42,-110.28,18.7,,11.9,,5.0,,9,0.0,,41,,COLD LAKE A,0.0,,0.0,,0.0,,270,13121,13121,1987
13122,3081680,0.0,,,1987-09-27,27,,,8.5,,54.42,-110.28,17.3,,9.5,,1.6,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,269,13122,13122,1987
13123,3081680,0.0,,,1987-09-26,26,32.0,,5.1,,54.42,-110.28,20.1,,12.9,,5.7,,9,0.0,,37,,COLD LAKE A,0.0,,0.0,,0.0,,268,13123,13123,1987
13124,3081680,0.0,,,1987-09-25,25,,,4.2,,54.42,-110.28,23.6,,13.8,,3.9,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,267,13124,13124,1987
13125,3081680,0.0,,,1987-09-24,24,20.0,,7.8,,54.42,-110.28,18.7,,10.2,,1.6,,9,0.0,,31,,COLD LAKE A,0.0,,0.0,,0.0,,266,13125,13125,1987
13126,3081680,0.0,,,1987-09-23,23,3.0,,5.2,,54.42,-110.28,18.4,,12.8,,7.1,,9,0.0,,48,,COLD LAKE A,0.0,,0.0,,0.0,,265,13126,13126,1987
13127,3081680,0.0,,,1987-09-22,22,,,1.5,,54.42,-110.28,27.3,,16.5,,5.7,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,264,13127,13127,1987
13128,3081680,0.0,,,1987-09-21,21,,,1.6,,54.42,-110.28,27.6,,16.4,,5.2,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,263,13128,13128,1987
13129,3081680,0.0,,,1987-09-20,20,,,2.8,,54.42,-110.28,23.3,,15.2,,7.1,,9,0.0,,<31,,COLD LAKE A,0.0,,0.0,,0.0,,262,13129,13129,1987
